date,run,block,psnr,ssim,lpips,points,era,status,note
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,14,20.339065551757812,0.5935023427009583,0.6296696066856384,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,15,29.170848846435547,0.8106809258460999,0.3558146357536316,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,16,23.774139404296875,0.6763656139373779,0.49738994240760803,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,17,26.59498405456543,0.7074299454689026,0.4541907012462616,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,18,28.206222534179688,0.7586403489112854,0.4112664759159088,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,19,25.661067962646484,0.7484442591667175,0.39141443371772766,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,2,25.606374740600586,0.7815653681755066,0.3615599274635315,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,20,23.02982521057129,0.7051962018013,0.6074073314666748,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,21,24.393932342529297,0.6622499823570251,0.645707905292511,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,22,22.626779556274414,0.6542755365371704,0.6550412178039551,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,23,23.104921340942383,0.6946299076080322,0.5742759704589844,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,24,25.366825103759766,0.7185845971107483,0.49091723561286926,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,3,20.798994064331055,0.6916036605834961,0.5027409791946411,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,4,26.56715965270996,0.7514345645904541,0.4365249276161194,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,5,23.218433380126953,0.6819472908973694,0.6072165369987488,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,6,23.455068588256836,0.6359781622886658,0.6527227163314819,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,7,21.96575355529785,0.6656220555305481,0.41191259026527405,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,8,20.782686233520508,0.6179522275924683,0.5206979513168335,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-21,ADMM_v2_RTG_mc_aerial_sh2_trim,9,26.493986129760742,0.8533579707145691,0.28986483812332153,,舊資料集,作廢,公平比較版; +0.06=net-zero(多訓練買的); 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-22,RTG_mc_no_ADDM_aerial_sh2_trim,,,,,,舊資料集,作廢,no-ADMM對照 25塊; 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-22,citygsv2_mc_aerial_sh0_trim,,,,,~4M,舊資料集,作廢,"CityGSV2官方pipeline sh0; 舊28.9(b7)出處, SfM已換座標系不可比; 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-05-22,citygsv2_mc_aerial_sh2_trim,,,,,,舊資料集,作廢,"provenance壞(混目錄), 見dev_cycles 2026-06-17; 舊SfM座標系，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-05-22,citygsv2_merged_train_test,,,,,,舊資料集,作廢,舊merge測試; 舊SfM座標系，數據作廢
2026-05-30,RTG_s10_mc_no_ADDM_aerial_sh2_trim,1,25.540531158447266,0.7164042592048645,0.5902491807937622,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-30,RTG_s10_mc_no_ADDM_aerial_sh2_trim,2,24.86203956604004,0.7241013646125793,0.44884663820266724,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-30,RTG_s10_mc_no_ADDM_aerial_sh2_trim,3,19.95427894592285,0.6673150658607483,0.5522516965866089,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-30,RTG_s10_mc_no_ADDM_aerial_sh2_trim,4,26.41127586364746,0.7502269148826599,0.4288162887096405,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-30,RTG_s10_mc_no_ADDM_aerial_sh2_trim,5,22.683774948120117,0.6703954339027405,0.5982521772384644,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-30,RTG_s10_mc_no_ADDM_aerial_sh2_trim,6,22.994230270385742,0.6237391829490662,0.6736999154090881,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-30,RTG_s10_mc_no_ADDM_aerial_sh2_trim,7,19.4563045501709,0.541430652141571,0.6037744283676147,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-31,RTG_s10_mc_no_ADDM_aerial_sh2_trim,10,22.14272689819336,0.6442396640777588,0.671143114566803,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-31,RTG_s10_mc_no_ADDM_aerial_sh2_trim,11,21.635356903076172,0.6149113178253174,0.6771969199180603,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-31,RTG_s10_mc_no_ADDM_aerial_sh2_trim,12,22.247251510620117,0.6009448766708374,0.6790139675140381,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-31,RTG_s10_mc_no_ADDM_aerial_sh2_trim,13,20.28533363342285,0.5421987771987915,0.7472631335258484,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-31,RTG_s10_mc_no_ADDM_aerial_sh2_trim,14,19.346065521240234,0.552699625492096,0.7336199283599854,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-31,RTG_s10_mc_no_ADDM_aerial_sh2_trim,15,25.948894500732422,0.7173190712928772,0.48912766575813293,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-31,RTG_s10_mc_no_ADDM_aerial_sh2_trim,16,20.441070556640625,0.5490763187408447,0.6769264936447144,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-31,RTG_s10_mc_no_ADDM_aerial_sh2_trim,17,24.734804153442383,0.6310204267501831,0.5501568913459778,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-31,RTG_s10_mc_no_ADDM_aerial_sh2_trim,18,25.240795135498047,0.6557596921920776,0.5649756193161011,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-31,RTG_s10_mc_no_ADDM_aerial_sh2_trim,19,22.133481979370117,0.6272344589233398,0.5496264100074768,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-31,RTG_s10_mc_no_ADDM_aerial_sh2_trim,20,22.925949096679688,0.7102794647216797,0.5764052271842957,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-31,RTG_s10_mc_no_ADDM_aerial_sh2_trim,8,19.706626892089844,0.5675092339515686,0.6158424615859985,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-05-31,RTG_s10_mc_no_ADDM_aerial_sh2_trim,9,26.16868782043457,0.8473526835441589,0.28901907801628113,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-01,RTG_s10_mc_no_ADDM_aerial_sh2_trim,0,,,,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-01,RTG_s10_mc_no_ADDM_aerial_sh2_trim,21,24.507648468017578,0.6639682650566101,0.6281802654266357,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-01,RTG_s10_mc_no_ADDM_aerial_sh2_trim,22,21.612154006958008,0.636817991733551,0.6744323968887329,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-01,RTG_s10_mc_no_ADDM_aerial_sh2_trim,23,22.10990333557129,0.6603358387947083,0.6207224726676941,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-01,RTG_s10_mc_no_ADDM_aerial_sh2_trim,24,25.304664611816406,0.7030768990516663,0.5109626650810242,~400-500k/塊,GT錯位,有效,S10 RTGStable 25塊 depth-init 30k基線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-01,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,1,25.393815994262695,0.7154095768928528,0.5966880917549133,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-01,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,21,24.39922523498535,0.6631911396980286,0.6322404146194458,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-01,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,22,21.752910614013672,0.6392651200294495,0.668904185295105,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-02,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,2,24.91207504272461,0.7431390881538391,0.4167652130126953,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-02,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,3,20.07543182373047,0.6729719638824463,0.5485759377479553,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-02,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,4,26.42436408996582,0.7504324316978455,0.4267430901527405,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-02,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,5,22.712440490722656,0.6766127943992615,0.608430027961731,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-02,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,6,23.030254364013672,0.6228477954864502,0.6871814727783203,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-02,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,7,20.241178512573242,0.5754621624946594,0.5584707260131836,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-02,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,8,20.303226470947266,0.5894086360931396,0.5954619646072388,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-03,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,0,,,,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-03,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,10,22.106035232543945,0.6482597589492798,0.6700834631919861,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-03,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,11,21.951324462890625,0.6213633418083191,0.6655563116073608,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-03,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,12,22.238948822021484,0.6061311960220337,0.6597234010696411,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-03,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,13,20.657371520996094,0.5529120564460754,0.7242292165756226,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-03,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,14,19.45855712890625,0.559282124042511,0.7215414047241211,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-03,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,15,27.17679214477539,0.7610641121864319,0.4469452202320099,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-03,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,16,22.058238983154297,0.6209349036216736,0.5879367589950562,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-03,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,17,25.646692276000977,0.6720712184906006,0.5073187351226807,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-03,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,18,26.45652961730957,0.700603723526001,0.5069918036460876,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-03,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,19,23.816743850708008,0.6939829587936401,0.46312153339385986,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-03,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,20,22.73630142211914,0.707097589969635,0.5809986591339111,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-03,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,23,22.238574981689453,0.6686180830001831,0.6058024168014526,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-03,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,24,25.408897399902344,0.712236225605011,0.49254879355430603,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-03,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim,9,26.32928466796875,0.8474062085151672,0.28697919845581055,,GT錯位,平手,freeze消融: 無freeze≈同; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-04,RTG_s10_freeze_no_B3_no_ADMM_aerial_sh2_trim,16,20.216140747070312,0.5373324751853943,0.718482494354248,,GT錯位,負結果,B3消融; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-04,RTG_s10_freeze_no_B3_no_ADMM_aerial_sh2_trim,7,19.27646827697754,0.528818666934967,0.6365472078323364,,GT錯位,負結果,B3消融; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-04,RTG_s10_mc_no_freeze_b5_10_no_ADDM_aerial_sh2_trim,16,21.998552322387695,0.6186976432800293,0.5892295837402344,,GT錯位,負結果,B5消融; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-04,RTG_s10_mc_no_freeze_b5_10_no_ADDM_aerial_sh2_trim,7,20.272310256958008,0.5760971307754517,0.558504581451416,,GT錯位,負結果,B5消融; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-05,RTG_s10_mc_no_freeze_no_ADDM_aerial_sh2_trim_with_less_densify_threshold,7,20.689180374145508,0.6209328770637512,0.4848240315914154,,GT錯位,負結果,densify閾值消融; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-05,RTG_s10_mc_no_freeze_no_b3_no_ADDM_aerial_sh2_trim,16,21.944847106933594,0.6135869026184082,0.6167562007904053,,GT錯位,負結果,B3消融; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-05,RTG_s10_mc_no_freeze_no_b3_no_ADDM_aerial_sh2_trim,7,20.08440589904785,0.5634531378746033,0.5856894850730896,,GT錯位,負結果,B3消融; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-06,AB_coarse_init_aerial_sh2_trim,16,21.67123794555664,0.5961064100265503,0.659449577331543,~3.7M(b16 OOM),GT錯位,作廢,"densify confound(0.00005) + 6GB OOM, 見task1; GT錯位期(影像對到鄰幀)，數據作廢; 此塊未跑完/OOM，PSNR不可比; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-06-06,AB_coarse_init_aerial_sh2_trim,7,24.06847381591797,0.6844709515571594,0.43783172965049744,~3.7M(b16 OOM),GT錯位,作廢,"densify confound(0.00005) + 6GB OOM, 見task1; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-06-06,AB_coarse_md_aerial_sh2_trim,7,22.372995376586914,0.6375047564506531,0.4955843985080719,,GT錯位,有效,task1乾淨版: init是次要效應(+0.4dB但SSIM/LPIPS輸); GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-06,PathB_admm_67,6,23.650299072265625,0.6381511092185974,0.6429315209388733,,GT錯位,作廢,ADMM PathB b6/7; net-zero結論出處; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-06,PathB_admm_67,7,22.176177978515625,0.672504186630249,0.4025386869907379,,GT錯位,作廢,ADMM PathB b6/7; net-zero結論出處; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-07,AB_coarse_md_aerial_sh2_trim,16,24.012041091918945,0.6591789126396179,0.5524303913116455,,GT錯位,有效,task1乾淨版: init是次要效應(+0.4dB但SSIM/LPIPS輸); GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-07,RTG_resetoff_aerial_sh2_trim,16,22.205774307250977,0.628845751285553,0.5874725580215454,,GT錯位,負結果,實驗①reset-off; confound(同時關大尺寸剪枝); GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-07,RTG_resetoff_aerial_sh2_trim,7,20.311464309692383,0.5787046551704407,0.5677354335784912,,GT錯位,負結果,實驗①reset-off; confound(同時關大尺寸剪枝); GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-07,gg_smoke7,7,17.985027313232422,0.47999799251556396,0.8298912048339844,,GT錯位,smoke,GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-07,mcmc_2dgs_b7,7,22.04266357421875,0.6534307599067688,0.46741724014282227,414k,GT錯位,有效,base MCMC vs baseline 453k=21.967: 平手-9%點; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-07,mcmc_2dgs_b7_cap200,7,21.136402130126953,0.6060813069343567,0.540137529373169,180k,GT錯位,有效,預算掃描; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-07,mcmc_2dgs_b7_cap300,7,21.510210037231445,0.6266170144081116,0.5118941068649292,270k,GT錯位,有效,預算掃描; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-07,mcmc_regsmoke7,7,14.544270515441895,0.41668710112571716,0.8836875557899475,,GT錯位,smoke,GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-07,mcmc_smoke7,7,17.54450798034668,0.4678148925304413,0.8497467041015625,,GT錯位,smoke,GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-08,gg_mcmc_b7_cap200,7,21.051258087158203,0.5991173386573792,0.5571836233139038,~180k,GT錯位,負結果,同上; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-08,gg_mcmc_b7_cap300,7,21.502714157104492,0.6200409531593323,0.5213741660118103,~270k,GT錯位,負結果,gradient-guided取樣: net-zero; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-08,imp_smoke7,7,11.856727600097656,0.3647446036338806,0.9440206289291382,,GT錯位,smoke,GT錯位期(影像對到鄰幀)，數據作廢; 此塊未跑完/OOM，PSNR不可比; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-08,imp_smoke7c,7,11.856727600097656,0.3647446036338806,0.9440206289291382,,GT錯位,smoke,GT錯位期(影像對到鄰幀)，數據作廢; 此塊未跑完/OOM，PSNR不可比; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-08,imp_smoke7d,7,17.061067581176758,0.45248547196388245,0.8735856413841248,,GT錯位,smoke,GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-08,mcmc_b7_capmax,7,22.181692123413086,0.6719247698783875,0.4338400661945343,720k,GT錯位,有效,cap800→720k; 30k recipe「天花板」(後判定是recipe不足); GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
